평가년도,도서관구분,도서관명,행정구역,시군구,장서수,사서수,대출자수,대출권수,도서예산
2022,LIBTYPE000004,신태인중학교,전북,정읍시,9875,0,680,1459,6600000
2022,LIBTYPE000004,왕신여자중학교,전북,정읍시,6500,0,40,282,2000000
2022,LIBTYPE000004,이평중학교,전북,정읍시,6202,0,4210,6315,7000000
2022,LIBTYPE000004,태인중학교,전북,정읍시,5198,0,555,721,1008000
2022,LIBTYPE000004,학산중학교,전북,정읍시,11955,0,248,445,5376000
2022,LIBTYPE000004,호남중학교,전북,정읍시,15530,0,664,781,8000000
2022,LIBTYPE000004,남원고등학교,전북,남원시,17961,1,2560,3310,11200000
2022,LIBTYPE000004,남원여자고등학교,전북,남원시,13301,1,1430,1831,11080000
2022,LIBTYPE000004,남원서진여자고등학교,전북,남원시,18411,0,345,455,10000000
2022,LIBTYPE000004,남원국악예술고등학교,전북,남원시,8926,0,558,756,10500000
2022,LIBTYPE000004,성원고등학교,전북,남원시,8995,0,432,753,6480000
2022,LIBTYPE000004,남원용성고등학교,전북,남원시,12748,0,363,497,7360000
2022,LIBTYPE000004,한국경마축산고등학교,전북,남원시,5938,0,50,150,3600000
2022,LIBTYPE000004,남원제일고등학교,전북,남원시,12220,0,108,132,2000000
2022,LIBTYPE000004,운봉초등학교,전북,남원시,12053,0,63,125,2000000
2022,LIBTYPE000004,남원교룡초등학교,전북,남원시,14579,0,500,722,7000000
2022,LIBTYPE000004,금지초등학교,전북,남원시,7912,0,12,41,1560000
2022,LIBTYPE000004,금지동초등학교,전북,남원시,4861,0,109,487,3000000
2022,LIBTYPE000004,남원초등학교,전북,남원시,19076,0,5341,9643,11880000
2022,LIBTYPE000004,남원노암초등학교,전북,남원시,13248,0,3141,3141,7328000
2022,LIBTYPE000004,남원도통초등학교,전북,남원시,23289,1,2097,10361,12750000
2022,LIBTYPE000004,남원월락초등학교,전북,남원시,9964,1,0,0,8500000
2022,LIBTYPE000004,남원왕치초등학교,전북,남원시,7765,0,67,229,4770000
2022,LIBTYPE000004,산내초등학교,전북,남원시,14294,0,8,8,4200000
2022,LIBTYPE000004,남원서원초등학교,전북,남원시,9739,0,89,131,4900000
2022,LIBTYPE000004,남원중앙초등학교,전북,남원시,20834,1,2175,3667,6800000
2022,LIBTYPE000004,대강초등학교,전북,남원시,7818,0,425,480,4320000
2022,LIBTYPE000004,남원대산초등학교,전북,남원시,7557,0,0,0,4300000
2022,LIBTYPE000004,덕과초등학교,전북,남원시,7947,0,0,0,5990000
2022,LIBTYPE000004,보절초등학교,전북,남원시,8239,0,180,261,4400000
2022,LIBTYPE000004,사매초등학교,전북,남원시,7181,0,0,0,4600000
2022,LIBTYPE000004,산동초등학교,전북,남원시,9290,0,256,1655,5010000
2022,LIBTYPE000004,송동초등학교,전북,남원시,8256,0,143,265,6426000
2022,LIBTYPE000004,수지초등학교,전북,남원시,8835,0,35,125,5880000
2022,LIBTYPE000004,아영초등학교,전북,남원시,9370,0,0,0,1800000
2022,LIBTYPE000004,오동초등학교,전북,남원시,8414,0,0,0,4500000
2022,LIBTYPE000004,남원용성초등학교,전북,남원시,12729,0,160,1296,6400000
2022,LIBTYPE000004,원천초등학교,전북,남원시,12550,0,979,1025,4500000
2022,LIBTYPE000004,이백초등학교,전북,남원시,9035,0,53,502,6738000
2022,LIBTYPE000004,인월초등학교,전북,남원시,12194,0,187,499,2800000
2022,LIBTYPE000004,금지중학교,전북,남원시,9237,0,106,127,3000000
2022,LIBTYPE000004,남원중학교,전북,남원시,15128,0,1388,1757,5800000
2022,LIBTYPE000004,남원하늘중학교,전북,남원시,17489,0,1192,1743,7800000
2022,LIBTYPE000004,대강중학교,전북,남원시,6165,0,100,198,5000000
2022,LIBTYPE000004,보절중학교,전북,남원시,8753,0,230,342,3600000
2022,LIBTYPE000004,산내중학교,전북,남원시,5619,0,247,316,4620000
2022,LIBTYPE000004,송동중학교,전북,남원시,8518,0,194,201,4219000
2022,LIBTYPE000004,수지중학교,전북,남원시,6430,0,47,202,3000000
2022,LIBTYPE000004,아영중학교,전북,남원시,9801,0,449,468,4050000
2022,LIBTYPE000004,남원용성중학교,전북,남원시,16968,1,697,1057,7000000
2022,LIBTYPE000004,남원한빛중학교,전북,남원시,15253,0,3842,6231,11700000
2022,LIBTYPE000004,운봉중학교,전북,남원시,7910,0,610,2750,5000000
2022,LIBTYPE000004,인월중학교,전북,남원시,16689,0,46,381,3954000
2022,LIBTYPE000004,용북중학교,전북,남원시,7902,0,589,770,2000000
2022,LIBTYPE000004,김제고등학교,전북,김제시,17169,1,833,2203,7000000
2022,LIBTYPE000004,김제여자고등학교,전북,김제시,12767,1,1662,2654,15140000
2022,LIBTYPE000004,김제서고등학교,전북,김제시,15548,0,104,128,3000000
2022,LIBTYPE000004,동국대학교사범대학부속금산고등학교,전북,김제시,14218,0,109,112,4000000
2022,LIBTYPE000004,덕암고등학교,전북,김제시,22108,0,508,718,12000000
2022,LIBTYPE000004,만경고등학교,전북,김제시,9528,0,234,1844,3000000
2022,LIBTYPE000004,만경여자고등학교,전북,김제시,12870,0,37,105,2000000
2022,LIBTYPE000004,김제농생명마이스터고등학교,전북,김제시,11748,0,45,241,10500000
2022,LIBTYPE000004,덕암정보고등학교,전북,김제시,17375,0,0,0,9000000
2022,LIBTYPE000004,공덕초등학교,전북,김제시,9775,0,401,428,2980000
2022,LIBTYPE000004,광활초등학교,전북,김제시,6591,0,100,400,4450000
2022,LIBTYPE000004,금구초등학교,전북,김제시,8384,0,2341,2355,4600000
2022,LIBTYPE000004,금남초등학교,전북,김제시,7274,0,150,150,3620000
2022,LIBTYPE000004,금산초등학교,전북,김제시,7084,0,82,380,3680000
2022,LIBTYPE000004,김제초등학교,전북,김제시,17226,0,585,585,10948000
2022,LIBTYPE000004,김제검산초등학교,전북,김제시,24017,1,4195,14931,13000000
2022,LIBTYPE000004,김제동초등학교,전북,김제시,13899,1,354,805,10704000
2022,LIBTYPE000004,김제북초등학교,전북,김제시,7718,0,183,198,5420000
2022,LIBTYPE000004,김제중앙초등학교,전북,김제시,19990,1,5405,10810,8460000
2022,LIBTYPE000004,난산초등학교,전북,김제시,9132,0,194,239,4640000
2022,LIBTYPE000004,남양초등학교,전북,김제시,6525,0,1280,1705,5670000
2022,LIBTYPE000004,만경초등학교,전북,김제시,11196,0,654,914,5360000
2022,LIBTYPE000004,백구초등학교,전북,김제시,7492,0,280,1287,4700000
2022,LIBTYPE000004,백석초등학교,전북,김제시,11940,0,2039,3379,4000000
2022,LIBTYPE000004,벽량초등학교,전북,김제시,7279,0,112,372,4400000
2022,LIBTYPE000004,봉남초등학교,전북,김제시,7622,0,780,1500,3700000
2022,LIBTYPE000004,부용초등학교,전북,김제시,9970,0,337,996,2120000
2022,LIBTYPE000004,비룡초등학교,전북,김제시,6992,0,261,535,4200000
2022,LIBTYPE000004,성덕초등학교,전북,김제시,8989,0,378,543,4551000
2022,LIBTYPE000004,심창초등학교,전북,김제시,6715,0,15,110,4000000
2022,LIBTYPE000004,용동초등학교,전북,김제시,7426,0,181,891,4500000
2022,LIBTYPE000004,용지초등학교,전북,김제시,8504,0,259,1152,2500000
2022,LIBTYPE000004,원평초등학교,전북,김제시,9825,0,1470,2958,5097000
2022,LIBTYPE000004,월성초등학교,전북,김제시,6017,0,0,0,3900000
2022,LIBTYPE000004,월촌초등학교,전북,김제시,10302,0,0,0,4574000
2022,LIBTYPE000004,종정초등학교,전북,김제시,7567,0,0,0,6400000
2022,LIBTYPE000004,화율초등학교,전북,김제시,5093,0,0,0,3510000
2022,LIBTYPE000004,죽산초등학교,전북,김제시,11044,0,173,232,4548000
2022,LIBTYPE000004,진봉초등학교,전북,김제시,6174,0,330,911,2500000
2022,LIBTYPE000004,청운초등학교,전북,김제시,5759,0,187,476,4300000
2022,LIBTYPE000004,청하초등학교,전북,김제시,7125,0,155,1200,6400000
2022,LIBTYPE000004,초처초등학교,전북,김제시,8531,0,80,172,3800000
2022,LIBTYPE000004,치문초등학교,전북,김제시,8822,0,414,522,3880000
2022,LIBTYPE000004,황강초등학교,전북,김제시,9487,0,800,1500,5190000
2022,LIBTYPE000004,황산초등학교,전북,김제시,8005,0,124,433,4600000
2022,LIBTYPE000004,금구중학교,전북,김제시,9901,0,108,117,5700000
2022,LIBTYPE000004,김제중학교,전북,김제시,9466,0,235,483,4000000
2022,LIBTYPE000004,한들중학교,전북,김제시,11620,0,1381,1944,4500000
2022,LIBTYPE000004,김제중앙중학교,전북,김제시,11771,1,1560,2409,10220000
2022,LIBTYPE000004,봉남중학교,전북,김제시,7076,0,56,136,2184000
2022,LIBTYPE000004,용지중학교,전북,김제시,6230,0,80,381,4000000
2022,LIBTYPE000004,청하중학교,전북,김제시,4650,0,24,24,2400000
2022,LIBTYPE000004,동국대학교사범대학부속금산중학교,전북,김제시,1244,0,30,100,2000000
2022,LIBTYPE000004,금성중학교,전북,김제시,15772,0,25,56,4000000
2022,LIBTYPE000004,덕암중학교,전북,김제시,13248,0,2698,4354,5000000
2022,LIBTYPE000004,만경중학교,전북,김제시,6871,0,190,320,3000000
2022,LIBTYPE000004,만경여자중학교,전북,김제시,8127,0,59,506,6500000
2022,LIBTYPE000004,지평선중학교,전북,김제시,40343,0,1055,1733,6000000
2022,LIBTYPE000004,고산고등학교,전북,완주군,15638,0,298,895,5150000
2022,LIBTYPE000004,한별고등학교,전북,완주군,19571,0,675,1782,12000000
2022,LIBTYPE000004,세인고등학교,전북,완주군,10769,0,720,998,4000000
2022,LIBTYPE000004,완주고등학교,전북,완주군,25278,0,987,1333,7860000
2022,LIBTYPE000004,전북체육고등학교,전북,완주군,17000,0,120,300,15000000
2022,LIBTYPE000004,전주예술고등학교,전북,완주군,7759,0,50,85,800000
2022,LIBTYPE000004,전북하이텍고등학교,전북,완주군,24659,0,216,248,10000000
2022,LIBTYPE000004,한국게임과학고등학교,전북,완주군,6532,0,0,0,0
2022,LIBTYPE000004,가천초등학교,전북,완주군,5479,0,27,143,6500000
2022,LIBTYPE000004,간중초등학교,전북,완주군,10458,0,920,1610,4500000
2022,LIBTYPE000004,고산초등학교,전북,완주군,5546,0,1221,2073,4320000
2022,LIBTYPE000004,삼우초등학교,전북,완주군,9354,0,859,1297,4810000
2022,LIBTYPE000004,구이초등학교,전북,완주군,9689,0,475,1345,3960000
2022,LIBTYPE000004,남관초등학교,전북,완주군,5231,0,0,0,5000000
2022,LIBTYPE000004,대덕초등학교,전북,완주군,9440,0,595,924,6500000
2022,LIBTYPE000004,동상초등학교,전북,완주군,7144,0,102,527,4360000
2022,LIBTYPE000004,동양초등학교,전북,완주군,8252,0,0,0,2000000
2022,LIBTYPE000004,봉동초등학교,전북,완주군,21585,1,0,0,10740000
2022,LIBTYPE000004,봉동초등학교양화분교장,전북,완주군,3783,0,74,520,2093000
2022,LIBTYPE000004,봉서초등학교,전북,완주군,21133,1,4710,7921,15000000
2022,LIBTYPE000004,봉성초등학교,전북,완주군,7496,0,87,226,5000000
2022,LIBTYPE000004,비봉초등학교,전북,완주군,16826,0,109,436,4657000
2022,LIBTYPE000004,삼례초등학교,전북,완주군,14673,0,2578,3930,6130000
2022,LIBTYPE000004,삼례동초등학교,전북,완주군,10240,0,0,0,7560000
2022,LIBTYPE000004,삼례중앙초등학교,전북,완주군,14673,0,310,1965,8462000
2022,LIBTYPE000004,상관초등학교,전북,완주군,12924,0,1123,2983,6448000
2022,LIBTYPE000004,소양초등학교,전북,완주군,7062,0,481,814,4488000
2022,LIBTYPE000004,소양서초등학교,전북,완주군,7125,0,1775,3182,4800000
2022,LIBTYPE000004,송광초등학교,전북,완주군,8628,0,178,414,3181000
2022,LIBTYPE000004,용봉초등학교,전북,완주군,9000,0,926,1852,5020000
2022,LIBTYPE000004,용진초등학교,전북,완주군,10438,0,45,355,4160000
2022,LIBTYPE000004,운주초등학교,전북,완주군,6876,0,30,51,4452000
2022,LIBTYPE000004,이서초등학교,전북,완주군,17172,0,536,2155,9072000
2022,LIBTYPE000004,이성초등학교,전북,완주군,7356,0,38,186,5000000
2022,LIBTYPE000004,청명초등학교,전북,완주군,7937,0,37,1679,6320000
2022,LIBTYPE000004,청완초등학교,전북,완주군,10298,0,4492,9164,8700000
2022,LIBTYPE000004,태봉초등학교,전북,완주군,8283,0,275,537,4400000
2022,LIBTYPE000004,화산초등학교,전북,완주군,9735,0,432,1296,4100000
2022,LIBTYPE000004,봉서중학교,전북,완주군,18694,1,1777,2718,15200000
2022,LIBTYPE000004,고산중학교,전북,완주군,8943,0,381,918,3600000
2022,LIBTYPE000004,구이중학교,전북,완주군,10066,0,146,452,2150000
2022,LIBTYPE000004,삼례중학교,전북,완주군,16231,0,3330,4277,13480000
2022,LIBTYPE000004,상관중학교,전북,완주군,8804,0,649,677,7500000
2022,LIBTYPE000004,소양중학교,전북,완주군,9280,0,80,498,7400000
2022,LIBTYPE000004,완주중학교,전북,완주군,11597,1,206,1207,7000000
2022,LIBTYPE000004,삼우중학교,전북,완주군,14399,0,1441,1650,2000000
2022,LIBTYPE000004,용진중학교,전북,완주군,8464,0,277,354,4400000
2022,LIBTYPE000004,운주중학교,전북,완주군,7485,0,178,178,5000000
2022,LIBTYPE000004,화산중학교,전북,완주군,21879,0,418,990,9200000
2022,LIBTYPE000004,전북체육중학교,전북,완주군,729,0,800,1020,7159000
2022,LIBTYPE000004,전주예술중학교,전북,완주군,7733,0,365,1664,4500000
2022,LIBTYPE000004,마령고등학교,전북,진안군,11275,0,92,170,4000000
2022,LIBTYPE000004,안천고등학교,전북,진안군,14725,0,333,346,10620000
2022,LIBTYPE000004,진안제일고등학교,전북,진안군,11632,0,97,341,9100000
2022,LIBTYPE000004,한국한방고등학교,전북,진안군,3871,0,2050,4715,2000000
2022,LIBTYPE000004,진안공업고등학교,전북,진안군,15122,1,56,98,3750000
2022,LIBTYPE000004,동향초등학교,전북,진안군,15758,0,0,0,1500000
2022,LIBTYPE000004,마령초등학교,전북,진안군,10561,0,73,95,4410000
2022,LIBTYPE000004,백운초등학교,전북,진안군,10267,0,387,395,6700000
2022,LIBTYPE000004,부귀초등학교,전북,진안군,11895,0,49,181,4460000
2022,LIBTYPE000004,송풍초등학교,전북,진안군,6597,0,180,397,4500000
2022,LIBTYPE000004,안천초등학교,전북,진안군,11708,0,275,540,4500000
2022,LIBTYPE000004,오천초등학교,전북,진안군,7393,0,289,580,5605000
2022,LIBTYPE000004,외궁초등학교,전북,진안군,14284,0,175,427,5300000
2022,LIBTYPE000004,장승초등학교,전북,진안군,9471,0,279,947,6600000
2022,LIBTYPE000004,조림초등학교,전북,진안군,8062,0,128,313,4330000
2022,LIBTYPE000004,주천초등학교,전북,진안군,9750,0,1,2,6589000
2022,LIBTYPE000004,진안초등학교,전북,진안군,20371,0,340,398,2400000
2022,LIBTYPE000004,진안중앙초등학교,전북,진안군,14935,1,3428,7518,6500000
2022,LIBTYPE000004,동향중학교,전북,진안군,9254,0,15,85,4400000
2022,LIBTYPE000004,마령중학교,전북,진안군,5210,0,65,185,7500000
2022,LIBTYPE000004,백운중학교,전북,진안군,9818,0,90,96,4000000
2022,LIBTYPE000004,부귀중학교,전북,진안군,7594,0,183,276,6120000
2022,LIBTYPE000004,용담중학교,전북,진안군,5475,0,35,44,1500000
2022,LIBTYPE000004,주천중학교,전북,진안군,7285,0,136,180,4700000
2022,LIBTYPE000004,진성중학교,전북,진안군,6330,0,96,106,4200000
2022,LIBTYPE000004,진안중학교,전북,진안군,10276,0,703,725,4700000
2022,LIBTYPE000004,진안여자중학교,전북,진안군,9416,1,461,598,5500000
2022,LIBTYPE000004,설천고등학교,전북,무주군,13668,0,138,158,1500000
2022,LIBTYPE000004,안성고등학교,전북,무주군,9643,0,524,562,4000000
2022,LIBTYPE000004,푸른꿈고등학교,전북,무주군,4010,0,160,800,6750000
2022,LIBTYPE000004,무주고등학교,전북,무주군,15291,1,388,686,10000000
2022,LIBTYPE000004,괴목초등학교,전북,무주군,9413,0,480,513,3120000
2022,LIBTYPE000004,구천초등학교,전북,무주군,16630,0,0,0,6777000
2022,LIBTYPE000004,무주초등학교,전북,무주군,17363,0,268,1015,6300000
2022,LIBTYPE000004,무주중앙초등학교,전북,무주군,23649,1,4791,7199,8400000
2022,LIBTYPE000004,무풍초등학교,전북,무주군,15114,0,500,1000,2500000
2022,LIBTYPE000004,부남초등학교,전북,무주군,12922,0,350,650,3000000
2022,LIBTYPE000004,부당초등학교,전북,무주군,3535,0,60,120,3200000
2022,LIBTYPE000004,설천초등학교,전북,무주군,11757,0,2557,2590,4860000
2022,LIBTYPE000004,안성초등학교,전북,무주군,13822,0,1400,1400,5780000
2022,LIBTYPE000004,적상초등학교,전북,무주군,12041,0,33,153,3810000
2022,LIBTYPE000004,무주중학교,전북,무주군,10034,1,733,965,4200000
2022,LIBTYPE000004,무풍중학교,전북,무주군,9775,0,144,150,3000000
2022,LIBTYPE000004,안성중학교,전북,무주군,6587,0,190,242,3000000
2022,LIBTYPE000004,부남중학교,전북,무주군,7800,0,100,500,3000000
2022,LIBTYPE000004,설천중학교,전북,무주군,13668,0,138,158,1500000
2022,LIBTYPE000004,적상중학교,전북,무주군,3686,0,59,217,4300000
2022,LIBTYPE000004,장수고등학교,전북,장수군,13222,1,770,780,7000000
2022,LIBTYPE000004,한국마사고등학교,전북,장수군,3758,0,600,700,2300000
2022,LIBTYPE000004,백화여자고등학교,전북,장수군,9867,0,135,323,6000000
2022,LIBTYPE000004,전북유니텍고등학교,전북,장수군,10425,0,66,283,6000000
2022,LIBTYPE000004,계남초등학교,전북,장수군,9039,0,41,347,4500000
2022,LIBTYPE000004,계북초등학교,전북,장수군,22527,0,142,250,4000000
2022,LIBTYPE000004,번암초등학교,전북,장수군,9031,0,113,753,3000000
2022,LIBTYPE000004,산서초등학교,전북,장수군,17042,0,0,0,4700000
2022,LIBTYPE000004,번암초등학교동화분교장,전북,장수군,4245,0,110,121,1780000
2022,LIBTYPE000004,수남초등학교,전북,장수군,8417,0,1588,2205,4600000
2022,LIBTYPE000004,장계초등학교,전북,장수군,13233,0,4530,7912,6462000
2022,LIBTYPE000004,장수초등학교,전북,장수군,18165,1,6808,11911,8640000
2022,LIBTYPE000004,천천초등학교,전북,장수군,10261,0,1060,1060,4000000
2022,LIBTYPE000004,계남중학교,전북,장수군,9670,0,280,291,4330000
2022,LIBTYPE000004,계북중학교,전북,장수군,9759,0,110,170,4000000
2022,LIBTYPE000004,번암중학교,전북,장수군,11153,0,17,46,4300000
2022,LIBTYPE000004,산서중학교,전북,장수군,20023,0,102,132,3528000
2022,LIBTYPE000004,장계중학교,전북,장수군,10726,0,2998,2998,5000000
2022,LIBTYPE000004,장수중학교,전북,장수군,12371,1,1114,3714,7000000
2022,LIBTYPE000004,천천중학교,전북,장수군,8065,0,144,178,4030000
2022,LIBTYPE000004,임실고등학교,전북,임실군,8984,1,582,876,6500000
2022,LIBTYPE000004,한국치즈과학고등학교,전북,임실군,10027,0,171,207,4400000
2022,LIBTYPE000004,오수고등학교,전북,임실군,9252,0,86,141,2000000
2022,LIBTYPE000004,갈담초등학교,전북,임실군,8254,0,458,1311,2400000
2022,LIBTYPE000004,관촌초등학교,전북,임실군,12521,0,0,0,3200000
2022,LIBTYPE000004,대리초등학교,전북,임실군,11105,0,0,0,4200000
2022,LIBTYPE000004,덕치초등학교,전북,임실군,10320,0,29,231,4100000
2022,LIBTYPE000004,삼계초등학교,전북,임실군,9526,0,77,235,3040000
2022,LIBTYPE000004,성수초등학교,전북,임실군,7493,0,1692,2929,4680000
2022,LIBTYPE000004,신평초등학교,전북,임실군,12408,0,150,240,3700000
2022,LIBTYPE000004,오수초등학교,전북,임실군,10847,0,3504,5570,3000000
2022,LIBTYPE000004,운암초등학교,전북,임실군,2256,0,98,348,4550000
2022,LIBTYPE000004,임실기림초등학교,전북,임실군,9707,0,156,404,5804000
2022,LIBTYPE000004,마암초등학교,전북,임실군,7781,0,312,2340,9320000
2022,LIBTYPE000004,임실초등학교,전북,임실군,13018,1,4419,7462,8130000
2022,LIBTYPE000004,지사초등학교,전북,임실군,8694,0,44,220,4470000
2022,LIBTYPE000004,청웅초등학교,전북,임실군,9000,0,140,1050,6000000
2022,LIBTYPE000004,관촌중학교,전북,임실군,11433,1,674,940,7700000
2022,LIBTYPE000004,삼계중학교,전북,임실군,7970,0,371,620,4320000
2022,LIBTYPE000004,섬진중학교,전북,임실군,9276,0,148,148,3000000
2022,LIBTYPE000004,성수중학교,전북,임실군,6780,0,20,185,3000000
2022,LIBTYPE000004,오수중학교,전북,임실군,11745,0,413,765,5000000
2022,LIBTYPE000004,운암중학교,전북,임실군,8245,0,150,240,3708000
2022,LIBTYPE000004,임실동중학교,전북,임실군,12438,0,2218,2342,6400000
2022,LIBTYPE000004,지사중학교,전북,임실군,5969,0,149,149,2700000
2022,LIBTYPE000004,청웅중학교,전북,임실군,8411,0,251,255,2100000
2022,LIBTYPE000004,동계고등학교,전북,순창군,12004,0,182,542,3000000
2022,LIBTYPE000004,순창제일고등학교,전북,순창군,17097,2,1874,1970,8600000
2022,LIBTYPE000004,순창고등학교,전북,순창군,11307,0,739,1002,5000000
2022,LIBTYPE000004,구림초등학교,전북,순창군,10135,0,1114,1114,4200000
2022,LIBTYPE000004,금과초등학교,전북,순창군,8007,0,1285,3012,3762000
2022,LIBTYPE000004,동계초등학교,전북,순창군,10951,0,435,793,6500000
2022,LIBTYPE000004,동산초등학교,전북,순창군,12558,0,483,483,5550000
2022,LIBTYPE000004,복흥초등학교,전북,순창군,9302,0,62,210,6471000
2022,LIBTYPE000004,순창초등학교,전북,순창군,14184,1,1064,1427,7360000
2022,LIBTYPE000004,시산초등학교,전북,순창군,8990,0,31,149,6800000
2022,LIBTYPE000004,쌍치초등학교,전북,순창군,15027,0,50,300,4200000
2022,LIBTYPE000004,옥천초등학교,전북,순창군,11865,0,1714,1714,5200000
2022,LIBTYPE000004,유등초등학교,전북,순창군,5891,0,2000,6000,6000000
2022,LIBTYPE000004,인계초등학교,전북,순창군,8113,0,92,461,6500000
2022,LIBTYPE000004,적성초등학교,전북,순창군,9004,0,75,369,4050000
2022,LIBTYPE000004,순창중앙초등학교,전북,순창군,14911,1,3088,4967,8600000
2022,LIBTYPE000004,팔덕초등학교,전북,순창군,10293,0,320,376,5000000
2022,LIBTYPE000004,풍산초등학교,전북,순창군,12667,0,60,120,4690000
2022,LIBTYPE000004,구림중학교,전북,순창군,8048,0,81,183,1800000
2022,LIBTYPE000004,복흥중학교,전북,순창군,10343,0,90,120,3000000
2022,LIBTYPE000004,순창중학교,전북,순창군,12784,0,422,677,4400000
2022,LIBTYPE000004,순창여자중학교,전북,순창군,12777,1,2847,3137,8250000
2022,LIBTYPE000004,쌍치중학교,전북,순창군,8910,0,180,200,5000000
2022,LIBTYPE000004,순창북중학교,전북,순창군,3632,0,108,210,5000000
2022,LIBTYPE000004,고창여자고등학교,전북,고창군,14803,0,422,689,4000000
2022,LIBTYPE000004,고창고등학교,전북,고창군,14654,1,130,163,17500000
2022,LIBTYPE000004,해리고등학교,전북,고창군,10898,0,20,110,7000000
2022,LIBTYPE000004,고창북고등학교,전북,고창군,5385,0,140,720,3000000
2022,LIBTYPE000004,영선고등학교,전북,고창군,10100,0,870,900,5000000
2022,LIBTYPE000004,강호항공고등학교,전북,고창군,14219,0,3769,6565,2880000
2022,LIBTYPE000004,가평초등학교,전북,고창군,10371,0,364,670,4560000
2022,LIBTYPE000004,고수초등학교,전북,고창군,16594,0,80,184,7027000
2022,LIBTYPE000004,고창초등학교,전북,고창군,31655,1,3662,8524,13000000
2022,LIBTYPE000004,고창남초등학교,전북,고창군,12455,1,1137,1592,6000000
2022,LIBTYPE000004,공음초등학교,전북,고창군,15836,0,232,379,5000000
2022,LIBTYPE000004,대산초등학교,전북,고창군,8867,0,50,156,4000000
2022,LIBTYPE000004,대아초등학교,전북,고창군,11672,0,133,142,2000000
2022,LIBTYPE000004,동호초등학교,전북,고창군,7781,0,0,0,2000000
2022,LIBTYPE000004,매산초등학교,전북,고창군,12039,0,0,0,4400000
2022,LIBTYPE000004,무장초등학교,전북,고창군,14483,0,581,2113,5000000
2022,LIBTYPE000004,봉암초등학교,전북,고창군,11446,0,786,816,2000000
2022,LIBTYPE000004,부안초등학교,전북,고창군,9656,0,309,625,5200000
2022,LIBTYPE000004,상하초등학교,전북,고창군,9011,0,221,731,4620000
2022,LIBTYPE000004,선동초등학교,전북,고창군,7518,0,911,911,4840000
2022,LIBTYPE000004,성내초등학교,전북,고창군,9531,0,184,394,4602000
2022,LIBTYPE000004,성송초등학교,전북,고창군,7868,0,22,22,5000000
2022,LIBTYPE000004,신림초등학교,전북,고창군,9979,0,42,390,3000000
2022,LIBTYPE000004,심원초등학교,전북,고창군,12425,0,110,404,5158000
2022,LIBTYPE000004,아산초등학교,전북,고창군,7799,0,815,856,5000000
2022,LIBTYPE000004,해리초등학교,전북,고창군,9887,0,0,0,4000000
2022,LIBTYPE000004,흥덕초등학교,전북,고창군,11435,0,5590,5694,4380000
2022,LIBTYPE000004,고창중학교,전북,고창군,15505,0,3057,5366,13020000
2022,LIBTYPE000004,공음중학교,전북,고창군,8595,0,109,127,3840000
2022,LIBTYPE000004,대성중학교,전북,고창군,10093,0,600,1732,4500000
2022,LIBTYPE000004,상하중학교,전북,고창군,12595,0,83,125,2500000
2022,LIBTYPE000004,성내중학교,전북,고창군,5788,0,212,357,1500000
2022,LIBTYPE000004,신림중학교,전북,고창군,9343,0,85,214,4280000
2022,LIBTYPE000004,심원중학교,전북,고창군,10296,0,257,659,4000000
2022,LIBTYPE000004,아산중학교,전북,고창군,10907,0,208,250,4000000
2022,LIBTYPE000004,해리중학교,전북,고창군,8382,0,26,90,5000000
2022,LIBTYPE000004,흥덕중학교,전북,고창군,14377,0,184,191,4500000
2022,LIBTYPE000004,고창남중학교,전북,고창군,4341,0,498,521,3000000
2022,LIBTYPE000004,고창북중학교,전북,고창군,4564,0,600,720,500000
2022,LIBTYPE000004,자유중학교,전북,고창군,11963,0,373,1415,8960000
2022,LIBTYPE000004,영선중학교,전북,고창군,15756,0,2509,4821,7200000
2022,LIBTYPE000004,부안여자고등학교,전북,부안군,29317,0,379,678,11200000
2022,LIBTYPE000004,부안고등학교,전북,부안군,18408,1,3208,3438,11700000
2022,LIBTYPE000004,백산고등학교,전북,부안군,13772,0,180,237,13400000
2022,LIBTYPE000004,부안제일고등학교,전북,부안군,9503,0,58,200,3000000
2022,LIBTYPE000004,줄포자동차공업고등학교,전북,부안군,7606,0,20,28,3200000
2022,LIBTYPE000004,서림고등학교,전북,부안군,8049,0,882,1927,10300000
2022,LIBTYPE000004,격포초등학교,전북,부안군,17324,0,339,339,2000000
2022,LIBTYPE000004,계화초등학교,전북,부안군,6476,0,443,443,3600000
2022,LIBTYPE000004,곰소초등학교,전북,부안군,12352,0,120,241,4800000
2022,LIBTYPE000004,동북초등학교,전북,부안군,6288,0,192,480,3200000
2022,LIBTYPE000004,동진초등학교,전북,부안군,11626,0,200,400,4193000
2022,LIBTYPE000004,백련초등학교,전북,부안군,4449,0,50,100,2100000
2022,LIBTYPE000004,백룡초등학교,전북,부안군,3939,0,12,60,3300000
2022,LIBTYPE000004,백산초등학교,전북,부안군,8216,0,179,277,3000000
2022,LIBTYPE000004,변산초등학교,전북,부안군,14652,0,466,466,4440000
2022,LIBTYPE000004,부안초등학교,전북,부안군,19108,1,4011,5521,7500000
2022,LIBTYPE000004,부안남초등학교,전북,부안군,7410,0,198,921,4170000
2022,LIBTYPE000004,부안동초등학교,전북,부안군,20582,1,11087,17185,17600000
2022,LIBTYPE000004,상서초등학교,전북,부안군,8097,0,90,100,6674000
